date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Nov_06,217,001,0,source,0,OLDER,HF,target,left,aqua,pleasantness,liberal,no,8,0,4.78523089128,-,-
2019_Nov_06,217,001,0,source,1,CARRIED,HF,target,left,aqua,pleasantness,conservative,no,2,1,4.70501815793,-,-
2019_Nov_06,217,001,0,source,2,ADJOURNED,LF,target,left,aqua,pleasantness,liberal,no,2,1,1.91963145967,-,-
2019_Nov_06,217,001,0,source,3,GAZELLE,LF,target,left,aqua,pleasantness,conservative,no,2,1,1.06671654934,-,-
2019_Nov_06,217,001,0,source,4,GIPSY,LF,target,right,yellow,imageability,conservative,no,8,1,1.94622899447,-,-
2019_Nov_06,217,001,0,source,5,MOUTH,HF,target,left,aqua,pleasantness,liberal,no,1,1,2.65241735448,-,-
2019_Nov_06,217,001,0,source,6,CAFETERIA,LF,target,right,yellow,imageability,liberal,no,7,1,3.47884031214,-,-
2019_Nov_06,217,001,0,source,7,EIGHT,HF,target,left,aqua,pleasantness,liberal,no,1,1,2.23951052412,-,-
2019_Nov_06,217,001,0,source,8,LEARN,HF,target,right,yellow,imageability,conservative,no,9,1,1.4128232445,-,-
2019_Nov_06,217,001,0,source,9,MILES,HF,target,right,yellow,imageability,conservative,no,9,1,0.893318776684,-,-
2019_Nov_06,217,001,0,source,10,AROUND,HF,target,left,aqua,pleasantness,liberal,no,1,1,1.6661661291,-,-
2019_Nov_06,217,001,0,source,11,BLEACH,LF,target,right,yellow,imageability,liberal,no,9,1,1.27984656862,-,-
2019_Nov_06,217,001,0,source,12,FLUFF,LF,target,left,aqua,pleasantness,conservative,no,1,1,0.786519506667,-,-
2019_Nov_06,217,001,0,source,13,AIRBED,LF,target,left,aqua,pleasantness,conservative,no,1,1,0.800073614216,-,-
2019_Nov_06,217,001,0,source,14,AFRAID,HF,target,right,yellow,imageability,conservative,no,2,0,3.2258405695,-,-
2019_Nov_06,217,001,0,source,15,WANTED,HF,target,right,yellow,imageability,liberal,no,8,1,1.47979898333,-,-
2019_Nov_06,217,001,0,source,16,ROPED,LF,target,right,yellow,imageability,conservative,no,9,1,1.17326506177,-,-
2019_Nov_06,217,001,0,source,17,WIPERS,LF,target,right,yellow,imageability,conservative,no,9,1,0.986724511994,-,-
2019_Nov_06,217,001,0,source,18,OPPOSES,LF,target,left,aqua,pleasantness,conservative,no,1,1,1.15990965395,-,-
2019_Nov_06,217,001,0,source,19,OUGHT,HF,target,left,aqua,pleasantness,conservative,no,1,1,0.879849354813,-,-
2019_Nov_06,217,001,0,source,20,SOFTENING,LF,target,right,yellow,imageability,liberal,no,2,0,1.67972353609,-,-
2019_Nov_06,217,001,0,source,21,MODERN,HF,target,right,yellow,imageability,liberal,no,1,0,1.4398299101,-,-
2019_Nov_06,217,001,0,source,22,LOGGED,LF,target,left,aqua,pleasantness,conservative,no,1,1,2.03964169527,-,-
2019_Nov_06,217,001,0,source,23,UNDER,HF,target,right,yellow,imageability,conservative,no,8,1,1.58645821037,-,-
