date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Apr_22,111,001,0,source,0,FATHER,HF,target,right,yellow,pleasantness,liberal,no,9,1,7.68274509171,-,-
2019_Apr_22,111,001,0,source,1,HOURS,HF,target,left,aqua,imageability,conservative,no,9,0,3.65926699598,-,-
2019_Apr_22,111,001,0,source,2,WAITING,HF,target,right,yellow,pleasantness,conservative,no,9,1,2.88272426857,-,-
2019_Apr_22,111,001,0,source,3,PUNCTUAL,LF,target,left,aqua,imageability,liberal,no,9,0,2.18859280267,-,-
2019_Apr_22,111,001,0,source,4,AROUND,HF,target,left,aqua,imageability,conservative,no,1,1,4.68281621302,-,-
2019_Apr_22,111,001,0,source,5,LAGER,LF,target,left,aqua,imageability,conservative,no,1,1,1.78863848161,-,-
2019_Apr_22,111,001,0,source,6,QUESTION,HF,target,left,aqua,imageability,conservative,yes,9,0,4.36483726052,-,-
2019_Apr_22,111,001,0,source,7,THANK,HF,target,left,aqua,imageability,conservative,no,9,0,4.21215961674,-,-
2019_Apr_22,111,001,0,source,8,FIELD,HF,target,right,yellow,pleasantness,conservative,yes,9,1,1.75306133223,-,-
2019_Apr_22,111,001,0,source,9,SIGNPOST,LF,target,right,yellow,pleasantness,conservative,no,9,1,2.02386779649,-,-
2019_Apr_22,111,001,0,source,10,WRITE,HF,target,right,yellow,pleasantness,liberal,no,9,1,1.10615807846,-,-
2019_Apr_22,111,001,0,source,11,FURTHER,HF,target,left,aqua,imageability,conservative,no,9,0,2.03561307664,-,-
2019_Apr_22,111,001,0,source,12,ANTELOPES,LF,target,right,yellow,pleasantness,liberal,no,9,1,0.753270663488,-,-
2019_Apr_22,111,001,0,source,13,EXPECT,HF,target,right,yellow,pleasantness,liberal,no,9,1,1.3647096821,-,-
2019_Apr_22,111,001,0,source,14,LODGERS,LF,target,left,aqua,imageability,liberal,no,1,1,2.08261289407,-,-
2019_Apr_22,111,001,0,source,15,UNION,HF,target,right,yellow,pleasantness,liberal,no,9,1,1.16503442051,-,-
2019_Apr_22,111,001,0,source,16,MOVED,HF,target,right,yellow,pleasantness,conservative,no,9,1,0.906162037794,-,-
2019_Apr_22,111,001,0,source,17,COVER,HF,target,left,aqua,imageability,liberal,no,9,0,0.694504669444,-,-
2019_Apr_22,111,001,0,source,18,DOCTOR,HF,target,left,aqua,imageability,liberal,no,1,1,2.56491798687,-,-
2019_Apr_22,111,001,0,source,19,WOMAN,HF,target,right,yellow,pleasantness,conservative,no,1,0,3.32978582222,-,-
2019_Apr_22,111,001,0,source,20,CUPID,LF,target,right,yellow,pleasantness,liberal,no,9,1,1.68243384436,-,-
2019_Apr_22,111,001,0,source,21,PHOBIC,LF,target,right,yellow,pleasantness,conservative,no,9,1,1.49449909705,-,-
2019_Apr_22,111,001,0,source,22,EITHER,HF,target,right,yellow,pleasantness,liberal,no,9,1,0.741236498867,-,-
2019_Apr_22,111,001,0,source,23,YEARN,LF,target,right,yellow,pleasantness,liberal,no,9,1,0.659121820529,-,-
2019_Apr_22,111,001,0,source,24,CANNOT,HF,target,left,aqua,imageability,liberal,no,1,1,1.94143600512,-,-
2019_Apr_22,111,001,0,source,25,GOVERNS,LF,target,right,yellow,pleasantness,conservative,no,3,0,3.89452600583,-,-
2019_Apr_22,111,001,0,source,26,ALTHOUGH,HF,target,left,aqua,imageability,liberal,yes,9,0,2.28273064749,-,-
2019_Apr_22,111,001,0,source,27,RAPACIOUS,LF,target,left,aqua,imageability,liberal,no,1,1,3.1884296636,-,-
2019_Apr_22,111,001,0,source,28,UDDER,LF,target,left,aqua,imageability,liberal,no,1,1,1.3059077608,-,-
2019_Apr_22,111,001,0,source,29,ODDER,LF,target,left,aqua,imageability,conservative,no,1,1,1.10615221279,-,-
2019_Apr_22,111,001,0,source,30,ABLAZE,LF,target,right,yellow,pleasantness,liberal,no,9,1,2.60034409514,-,-
2019_Apr_22,111,001,0,source,31,HOMESTEAD,LF,target,left,aqua,imageability,liberal,no,1,1,1.74157230874,-,-
2019_Apr_22,111,001,0,source,32,SPACE,HF,target,left,aqua,imageability,conservative,no,1,1,2.34155163223,-,-
