date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Oct_22,126,001,0,source,0,PRIVATE,HF,target,right,aqua,imageability,conservative,no,3,0,4.70622389784,-,-
2019_Oct_22,126,001,0,source,1,AHEAD,HF,target,right,aqua,imageability,conservative,no,7,1,4.32972668989,-,-
2019_Oct_22,126,001,0,source,2,POETICAL,LF,target,right,aqua,imageability,liberal,no,7,1,0.705946379132,-,-
2019_Oct_22,126,001,0,source,3,GUILDHALL,LF,target,right,aqua,imageability,liberal,yes,7,1,1.45888030548,-,-
2019_Oct_22,126,001,0,source,4,COGENT,LF,target,left,yellow,pleasantness,conservative,no,7,0,3.05914374663,-,-
2019_Oct_22,126,001,0,source,5,TYRANTS,LF,target,left,yellow,pleasantness,liberal,no,3,1,2.51808234204,-,-
2019_Oct_22,126,001,0,source,6,LEVEL,HF,target,right,aqua,imageability,liberal,no,3,0,0.753373483729,-,-
2019_Oct_22,126,001,0,source,7,HISTORY,HF,target,right,aqua,imageability,liberal,yes,7,1,1.48272198564,-,-
2019_Oct_22,126,001,0,source,8,HERSELF,HF,target,right,aqua,imageability,liberal,no,2,0,2.04740877443,-,-
2019_Oct_22,126,001,0,source,9,HORDE,LF,target,right,aqua,imageability,liberal,no,7,1,1.7883437742,-,-
2019_Oct_22,126,001,0,source,10,BILATERAL,LF,target,left,yellow,pleasantness,conservative,no,7,0,1.41202730168,-,-
2019_Oct_22,126,001,0,source,11,SODDING,LF,target,left,yellow,pleasantness,liberal,no,2,1,2.0003314094,-,-
2019_Oct_22,126,001,0,source,12,HAIRDO,LF,target,right,aqua,imageability,conservative,no,2,0,1.88264881162,-,-
2019_Oct_22,126,001,0,source,13,ALCHEMIST,LF,target,left,yellow,pleasantness,liberal,no,2,1,1.38827763896,-,-
2019_Oct_22,126,001,0,source,14,CONCERNED,HF,target,right,aqua,imageability,conservative,no,7,1,1.7650285364,-,-
2019_Oct_22,126,001,0,source,15,SORRY,HF,target,left,yellow,pleasantness,liberal,no,3,1,1.83561250616,-,-
2019_Oct_22,126,001,0,source,16,WRONG,HF,target,right,aqua,imageability,liberal,no,3,0,1.01207884611,-,-
2019_Oct_22,126,001,0,source,17,UNION,HF,target,left,yellow,pleasantness,conservative,no,2,1,2.4473458653,-,-
2019_Oct_22,126,001,0,source,18,RIOTERS,LF,target,right,aqua,imageability,conservative,no,2,0,1.20021270325,-,-
2019_Oct_22,126,001,0,source,19,INVOLVED,HF,target,left,yellow,pleasantness,liberal,no,3,1,1.62395738016,-,-
2019_Oct_22,126,001,0,source,20,THANK,HF,target,right,aqua,imageability,conservative,no,7,1,1.57688844701,-,-
2019_Oct_22,126,001,0,source,21,GIVEN,HF,target,right,aqua,imageability,liberal,no,7,1,1.20031205274,-,-
2019_Oct_22,126,001,0,source,22,RECENT,HF,target,left,yellow,pleasantness,conservative,no,7,0,1.03563457568,-,-
2019_Oct_22,126,001,0,source,23,INSIDE,HF,target,left,yellow,pleasantness,liberal,no,7,0,1.31788760236,-,-
2019_Oct_22,126,001,0,source,24,GURGLE,LF,target,left,yellow,pleasantness,liberal,no,7,0,1.55335691326,-,-
2019_Oct_22,126,001,0,source,25,REPORT,HF,target,right,aqua,imageability,conservative,no,3,0,1.92982112691,-,-
2019_Oct_22,126,001,0,source,26,WEEKS,HF,target,left,yellow,pleasantness,liberal,no,7,0,1.3180030824,-,-
2019_Oct_22,126,001,0,source,27,DAUGHTER,HF,target,left,yellow,pleasantness,conservative,no,7,0,2.18858367941,-,-
2019_Oct_22,126,001,0,source,28,ECHELONS,LF,target,left,yellow,pleasantness,conservative,yes,3,1,1.7650508992,-,-
2019_Oct_22,126,001,0,source,29,FAKING,LF,target,right,aqua,imageability,liberal,no,8,1,1.90621223986,-,-
2019_Oct_22,126,001,0,source,30,FOCUSES,LF,target,left,yellow,pleasantness,liberal,no,8,0,2.1650569115,-,-
2019_Oct_22,126,001,0,source,31,PIANOS,LF,target,right,aqua,imageability,conservative,no,2,0,1.48263546726,-,-
2019_Oct_22,126,001,0,source,32,SHORT,HF,target,left,yellow,pleasantness,liberal,yes,8,0,1.43566185097,-,-
2019_Oct_22,126,001,0,source,33,REIGNING,LF,target,right,aqua,imageability,conservative,no,8,1,2.02388713897,-,-
2019_Oct_22,126,001,0,source,34,PSEUDONYM,LF,target,left,yellow,pleasantness,conservative,no,2,1,1.38849870076,-,-
2019_Oct_22,126,001,0,source,35,ASCEND,LF,target,left,yellow,pleasantness,conservative,no,7,0,2.54141554339,-,-
2019_Oct_22,126,001,0,source,36,MUMBLES,LF,target,right,aqua,imageability,conservative,no,3,0,1.50621832547,-,-
2019_Oct_22,126,001,0,source,37,TYCOONS,LF,target,right,aqua,imageability,liberal,no,7,1,1.29443452171,-,-
2019_Oct_22,126,001,0,source,38,IRISES,LF,target,left,yellow,pleasantness,conservative,no,3,1,1.31799428392,-,-
2019_Oct_22,126,001,0,source,39,NECESSARY,HF,target,left,yellow,pleasantness,conservative,no,3,1,1.74147720607,-,-
2019_Oct_22,126,001,0,source,40,BOGEY,LF,target,left,yellow,pleasantness,liberal,no,7,0,1.17679078389,-,-
2019_Oct_22,126,001,0,source,41,ACTION,HF,target,left,yellow,pleasantness,conservative,no,3,1,1.29448071373,-,-
2019_Oct_22,126,001,0,source,42,DECIDED,HF,target,left,yellow,pleasantness,conservative,no,3,1,1.78847611799,-,-
2019_Oct_22,126,001,0,source,43,SOCIAL,HF,target,right,aqua,imageability,liberal,no,7,1,1.05913311513,-,-
2019_Oct_22,126,001,0,source,44,SUSPEND,LF,target,right,aqua,imageability,conservative,no,7,1,0.870888910396,-,-
2019_Oct_22,126,001,0,source,45,ENTIRELY,HF,target,left,yellow,pleasantness,liberal,no,2,1,1.78862202611,-,-
2019_Oct_22,126,001,0,source,46,FOUND,HF,target,right,aqua,imageability,conservative,no,7,1,1.7414915036,-,-
2019_Oct_22,126,001,0,source,47,ENVIRONS,LF,target,right,aqua,imageability,liberal,no,7,1,1.34148292508,-,-
2019_Oct_22,126,001,0,recog,0,HERSELF,HF,target,right,aqua,imageability,liberal,no,z,1,3.25920650912,3,3
2019_Oct_22,126,001,0,recog,1,REPORT,HF,target,right,aqua,imageability,conservative,no,z,1,2.15330690857,1,4
2019_Oct_22,126,001,0,recog,2,HUNDRED,HF,lure,-,-,-,liberal,no,m,1,1.78828658408,1,5
2019_Oct_22,126,001,0,recog,3,ERRANT,LF,lure,-,-,-,conservative,no,m,1,1.62387489442,3,8
2019_Oct_22,126,001,0,recog,4,IRISES,LF,target,left,yellow,pleasantness,conservative,no,z,1,1.04728486251,1,9
2019_Oct_22,126,001,0,recog,5,COGENT,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.917888188921,1,10
2019_Oct_22,126,001,0,recog,6,LOVELIEST,LF,lure,-,-,-,liberal,no,m,1,1.54146246862,1,11
2019_Oct_22,126,001,0,recog,7,LEVEL,HF,target,right,aqua,imageability,liberal,no,m,0,2.28278680111,-3,8
2019_Oct_22,126,001,0,recog,8,FIDDLED,LF,lure,-,-,-,liberal,no,m,1,1.32950159546,1,9
2019_Oct_22,126,001,0,recog,9,POETICAL,LF,target,right,aqua,imageability,liberal,no,z,1,1.05926582553,3,12
2019_Oct_22,126,001,0,recog,10,SOCIAL,HF,target,right,aqua,imageability,liberal,no,z,1,1.15320939208,3,15
2019_Oct_22,126,001,0,recog,11,IDYLL,LF,lure,-,-,-,conservative,no,m,1,0.96493439267,3,18
