date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Apr_23,112,001,0,source,0,LETTER,HF,target,left,yellow,imageability,liberal,no,None,-1,-1,-,-
2019_Apr_23,112,001,0,source,1,DOUBT,HF,target,right,aqua,pleasantness,conservative,no,9,1,4.81172439631,-,-
2019_Apr_23,112,001,0,source,2,DYNAMISM,LF,target,left,yellow,imageability,liberal,yes,7,0,1.23983012885,-,-
2019_Apr_23,112,001,0,source,3,AFTERNOON,HF,target,right,aqua,pleasantness,conservative,no,8,1,3.19882069743,-,-
2019_Apr_23,112,001,0,source,4,JOTTED,LF,target,left,yellow,imageability,liberal,no,2,1,2.47933324391,-,-
2019_Apr_23,112,001,0,source,5,PIVOT,LF,target,left,yellow,imageability,conservative,no,1,1,3.1054692684,-,-
2019_Apr_23,112,001,0,source,6,TRYING,HF,target,right,aqua,pleasantness,liberal,no,9,1,2.47927568655,-,-
2019_Apr_23,112,001,0,source,7,AMONG,HF,target,right,aqua,pleasantness,liberal,no,9,1,2.65266813163,-,-
2019_Apr_23,112,001,0,source,8,AIRBED,LF,target,left,yellow,imageability,liberal,no,1,1,1.57298089168,-,-
2019_Apr_23,112,001,0,source,9,REACHED,HF,target,left,yellow,imageability,liberal,yes,7,0,1.01328071789,-,-
2019_Apr_23,112,001,0,source,10,NOMAD,LF,target,right,aqua,pleasantness,conservative,no,9,1,2.99922682508,-,-
2019_Apr_23,112,001,0,source,11,SUDDENLY,HF,target,left,yellow,imageability,conservative,yes,2,1,1.27983945532,-,-
2019_Apr_23,112,001,0,source,12,INSIDE,HF,target,left,yellow,imageability,liberal,no,1,1,2.97225002327,-,-
2019_Apr_23,112,001,0,source,13,ABUSING,LF,target,right,aqua,pleasantness,liberal,yes,2,0,0.933302025078,-,-
2019_Apr_23,112,001,0,source,14,LUMBER,LF,target,right,aqua,pleasantness,liberal,no,9,1,2.83920125058,-,-
2019_Apr_23,112,001,0,source,15,VELVETY,LF,target,right,aqua,pleasantness,conservative,no,9,1,1.15976308368,-,-
2019_Apr_23,112,001,0,source,16,AFIELD,LF,target,left,yellow,imageability,conservative,no,1,1,2.98582439363,-,-
2019_Apr_23,112,001,0,source,17,ABLAZE,LF,target,left,yellow,imageability,liberal,no,1,1,1.86623634293,-,-
2019_Apr_23,112,001,0,source,18,SWEARS,LF,target,left,yellow,imageability,liberal,no,7,0,4.02538499271,-,-
2019_Apr_23,112,001,0,source,19,THOUSAND,HF,target,left,yellow,imageability,liberal,no,1,1,1.65295298555,-,-
2019_Apr_23,112,001,0,source,20,SEEMED,HF,target,right,aqua,pleasantness,liberal,no,7,1,1.29290277499,-,-
2019_Apr_23,112,001,0,source,21,TOGETHER,HF,target,left,yellow,imageability,conservative,no,9,0,1.42641640583,-,-
2019_Apr_23,112,001,0,source,22,KIMONO,LF,target,left,yellow,imageability,liberal,no,1,1,1.19960120454,-,-
2019_Apr_23,112,001,0,source,23,EUPHEMISM,LF,target,right,aqua,pleasantness,conservative,no,9,1,1.18659067625,-,-
2019_Apr_23,112,001,0,source,24,RUNNING,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.98612904432,-,-
2019_Apr_23,112,001,0,source,25,KINDEST,LF,target,left,yellow,imageability,conservative,no,1,1,3.05243914865,-,-
2019_Apr_23,112,001,0,source,26,EFFECT,HF,target,left,yellow,imageability,conservative,no,1,1,1.03961852303,-,-
2019_Apr_23,112,001,0,source,27,MEANS,HF,target,right,aqua,pleasantness,conservative,no,9,1,1.18648619321,-,-
2019_Apr_23,112,001,0,source,28,REEDY,LF,target,right,aqua,pleasantness,conservative,no,9,1,0.972904050781,-,-
2019_Apr_23,112,001,0,source,29,BOMBARDED,LF,target,right,aqua,pleasantness,liberal,no,1,0,1.3861456883,-,-
2019_Apr_23,112,001,0,source,30,MOMENT,HF,target,left,yellow,imageability,liberal,no,9,0,1.65291705803,-,-
2019_Apr_23,112,001,0,source,31,SNIGGERED,LF,target,right,aqua,pleasantness,liberal,no,9,1,1.17319557694,-,-
2019_Apr_23,112,001,0,source,32,NARRATOR,LF,target,right,aqua,pleasantness,liberal,no,1,0,1.17311748961,-,-
2019_Apr_23,112,001,0,source,33,SKETCHY,LF,target,left,yellow,imageability,conservative,no,1,1,1.02634403756,-,-
2019_Apr_23,112,001,0,source,34,PUBLIC,HF,target,right,aqua,pleasantness,conservative,no,9,1,1.13323024334,-,-
2019_Apr_23,112,001,0,source,35,INVOLVED,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.46647815715,-,-
2019_Apr_23,112,001,0,source,36,TOTAL,HF,target,right,aqua,pleasantness,conservative,no,9,1,0.973132813815,-,-
2019_Apr_23,112,001,0,source,37,DRAFTING,LF,target,left,yellow,imageability,conservative,no,1,1,1.17314131907,-,-
2019_Apr_23,112,001,0,source,38,PASSED,HF,target,left,yellow,imageability,conservative,no,9,0,2.05301912146,-,-
