date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Mar_27,1,001,0,source,0,SUBJECT,HF,target,right,yellow,imageability,liberal,yes,None,-1,-1,-,-
2019_Mar_27,1,001,0,source,1,LIVED,HF,target,left,aqua,pleasantness,conservative,no,None,-1,-1,-,-
2019_Mar_27,1,001,0,source,2,THANK,HF,target,left,aqua,pleasantness,conservative,no,None,-1,-1,-,-
2019_Mar_27,1,001,0,source,3,CIVILITY,LF,target,left,aqua,pleasantness,conservative,no,None,-1,-1,-,-
2019_Mar_27,1,001,0,source,4,PEACEABLY,LF,target,right,yellow,imageability,conservative,yes,1,0,4.0787147867,-,-
2019_Mar_27,1,001,0,source,5,USING,HF,target,right,yellow,imageability,liberal,no,None,-1,-1,-,-
2019_Mar_27,1,001,0,source,6,COUNCIL,HF,target,right,yellow,imageability,conservative,no,None,-1,-1,-,-
2019_Mar_27,1,001,0,source,7,GIVEN,HF,target,right,yellow,imageability,liberal,no,None,-1,-1,-,-
2019_Mar_27,1,001,0,source,8,LAUNCHER,LF,target,right,yellow,imageability,liberal,no,2,0,6.34419338543,-,-
2019_Mar_27,1,001,0,source,9,CAKED,LF,target,right,yellow,imageability,liberal,no,2,0,1.85298273219,-,-
2019_Mar_27,1,001,0,source,10,HESITATES,LF,target,left,aqua,pleasantness,conservative,no,2,1,1.06664469483,-,-
2019_Mar_27,1,001,0,source,11,OMELETTE,LF,target,left,aqua,pleasantness,liberal,no,2,1,0.653464743995,-,-
2019_Mar_27,1,001,0,source,12,THEORY,HF,target,right,yellow,imageability,liberal,no,8,1,1.73300952366,-,-
2019_Mar_27,1,001,0,source,13,PLEASE,HF,target,left,aqua,pleasantness,liberal,no,9,0,3.63892996898,-,-
2019_Mar_27,1,001,0,source,14,ROYALS,LF,target,left,aqua,pleasantness,liberal,no,1,1,2.71904738512,-,-
2019_Mar_27,1,001,0,source,15,FARAWAY,LF,target,left,aqua,pleasantness,conservative,no,9,0,2.18591035636,-,-
2019_Mar_27,1,001,0,source,16,DRINK,HF,target,right,yellow,imageability,liberal,no,9,1,1.26685446602,-,-
2019_Mar_27,1,001,0,source,17,YEARN,LF,target,right,yellow,imageability,conservative,no,8,1,2.27944330349,-,-
2019_Mar_27,1,001,0,source,18,AEGIS,LF,target,left,aqua,pleasantness,liberal,no,1,1,1.67948414325,-,-
2019_Mar_27,1,001,0,source,19,EITHER,HF,target,left,aqua,pleasantness,liberal,no,1,1,1.30634512016,-,-
2019_Mar_27,1,001,0,source,20,DINER,LF,target,right,yellow,imageability,liberal,no,9,1,1.26651608991,-,-
2019_Mar_27,1,001,0,source,21,TOOTHACHE,LF,target,right,yellow,imageability,liberal,no,9,1,0.866928740119,-,-
