date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Oct_10,120,001,0,source,0,TURNED,HF,target,right,aqua,pleasantness,conservative,no,8,1,6.82399273536,-,-
2019_Oct_10,120,001,0,source,1,BLACK,HF,target,right,aqua,pleasantness,liberal,no,9,1,2.07094496751,-,-
2019_Oct_10,120,001,0,source,2,JUROR,LF,target,left,yellow,imageability,conservative,no,8,0,1.78862528384,-,-
2019_Oct_10,120,001,0,source,3,YELLOWED,LF,target,left,yellow,imageability,liberal,no,1,1,3.20038060896,-,-
2019_Oct_10,120,001,0,source,4,RABBIS,LF,target,right,aqua,pleasantness,liberal,no,9,1,1.17664808959,-,-
2019_Oct_10,120,001,0,source,5,MERELY,HF,target,right,aqua,pleasantness,conservative,no,3,0,5.55314337835,-,-
2019_Oct_10,120,001,0,source,6,POACHED,LF,target,right,aqua,pleasantness,liberal,no,9,1,1.97680309004,-,-
2019_Oct_10,120,001,0,source,7,OBVIOUSLY,HF,target,right,aqua,pleasantness,conservative,no,9,1,1.43557106375,-,-
2019_Oct_10,120,001,0,source,8,ORCHARDS,LF,target,left,yellow,imageability,conservative,no,1,1,1.52974740206,-,-
2019_Oct_10,120,001,0,source,9,TERMS,HF,target,left,yellow,imageability,liberal,no,8,0,5.52987021462,-,-
2019_Oct_10,120,001,0,source,10,FOLLOWED,HF,target,left,yellow,imageability,liberal,no,8,0,2.47116837639,-,-
2019_Oct_10,120,001,0,source,11,SURER,LF,target,right,aqua,pleasantness,conservative,no,3,0,3.10618777344,-,-
2019_Oct_10,120,001,0,source,12,DOODLE,LF,target,right,aqua,pleasantness,liberal,no,7,1,3.22388839968,-,-
2019_Oct_10,120,001,0,source,13,SEVEN,HF,target,right,aqua,pleasantness,conservative,no,9,1,1.55307189044,-,-
2019_Oct_10,120,001,0,source,14,VISCOUS,LF,target,left,yellow,imageability,liberal,no,2,1,1.67093382273,-,-
2019_Oct_10,120,001,0,source,15,VALUE,HF,target,left,yellow,imageability,conservative,no,1,1,2.25910004421,-,-
2019_Oct_10,120,001,0,source,16,SIPHON,LF,target,left,yellow,imageability,conservative,no,1,1,1.71804362156,-,-
2019_Oct_10,120,001,0,source,17,OCCUPANCY,LF,target,left,yellow,imageability,conservative,no,1,1,1.29450158996,-,-
2019_Oct_10,120,001,0,source,18,WOODCOCK,LF,target,left,yellow,imageability,liberal,yes,7,0,1.81212464265,-,-
2019_Oct_10,120,001,0,source,19,MUSIC,HF,target,right,aqua,pleasantness,conservative,no,9,1,2.42387747486,-,-
2019_Oct_10,120,001,0,source,20,ROYALS,LF,target,right,aqua,pleasantness,conservative,no,7,1,1.95327256983,-,-
2019_Oct_10,120,001,0,source,21,HYDRAULIC,LF,target,right,aqua,pleasantness,conservative,no,7,1,1.5297433694,-,-
2019_Oct_10,120,001,0,source,22,EDICT,LF,target,right,aqua,pleasantness,conservative,yes,7,1,0.96502408226,-,-
2019_Oct_10,120,001,0,source,23,FATHER,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.08270821128,-,-
2019_Oct_10,120,001,0,source,24,PIECE,HF,target,left,yellow,imageability,conservative,no,8,0,2.87096652386,-,-
2019_Oct_10,120,001,0,source,25,QUICKLY,HF,target,right,aqua,pleasantness,conservative,no,3,0,3.36508911793,-,-
2019_Oct_10,120,001,0,source,26,GAZELLE,LF,target,right,aqua,pleasantness,liberal,yes,3,0,0.776815481275,-,-
2019_Oct_10,120,001,0,source,27,VOYAGES,LF,target,right,aqua,pleasantness,liberal,no,8,1,1.69456955847,-,-
2019_Oct_10,120,001,0,source,28,ELLIPSE,LF,target,left,yellow,imageability,conservative,no,3,1,2.23544597824,-,-
2019_Oct_10,120,001,0,source,29,CHIEF,HF,target,right,aqua,pleasantness,liberal,no,8,1,1.69445481121,-,-
2019_Oct_10,120,001,0,source,30,DOCTOR,HF,target,left,yellow,imageability,liberal,no,3,1,4.23583494578,-,-
2019_Oct_10,120,001,0,source,31,QUESTION,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.57678534637,-,-
2019_Oct_10,120,001,0,source,32,TOGETHER,HF,target,left,yellow,imageability,conservative,no,9,0,2.72954547621,-,-
2019_Oct_10,120,001,0,source,33,ATTACK,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.10617860832,-,-
2019_Oct_10,120,001,0,source,34,RAKING,LF,target,left,yellow,imageability,liberal,no,2,1,4.09450188325,-,-
2019_Oct_10,120,001,0,source,35,IMMEDIACY,LF,target,right,aqua,pleasantness,liberal,no,8,1,3.67089459603,-,-
2019_Oct_10,120,001,0,source,36,JUDICIOUS,LF,target,left,yellow,imageability,conservative,no,7,0,1.52973640392,-,-
2019_Oct_10,120,001,0,source,37,GLASS,HF,target,left,yellow,imageability,conservative,no,2,1,2.09452681237,-,-
2019_Oct_10,120,001,0,source,38,UNION,HF,target,left,yellow,imageability,conservative,no,3,1,1.08270637826,-,-
2019_Oct_10,120,001,0,source,39,REUNITED,LF,target,right,aqua,pleasantness,conservative,no,9,1,1.31798261854,-,-
2019_Oct_10,120,001,0,source,40,BUOYANCY,LF,target,left,yellow,imageability,liberal,yes,8,0,0.588489566798,-,-
2019_Oct_10,120,001,0,source,41,LABOUR,HF,target,left,yellow,imageability,conservative,no,8,0,2.23569820224,-,-
2019_Oct_10,120,001,0,source,42,SERIOUS,HF,target,left,yellow,imageability,liberal,no,8,0,1.45911111567,-,-
2019_Oct_10,120,001,0,source,43,TADPOLES,LF,target,right,aqua,pleasantness,conservative,no,9,1,3.15330343794,-,-
2019_Oct_10,120,001,0,source,44,VOICE,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.05919162206,-,-
2019_Oct_10,120,001,0,source,45,MUMBLES,LF,target,left,yellow,imageability,liberal,no,7,0,1.43566784738,-,-
2019_Oct_10,120,001,0,source,46,SITTING,HF,target,left,yellow,imageability,liberal,no,2,1,1.10618777344,-,-
2019_Oct_10,120,001,0,source,47,PARENTS,HF,target,left,yellow,imageability,liberal,no,1,1,2.44717263487,-,-
2019_Oct_10,120,001,0,recog,0,WOODCOCK,LF,target,left,yellow,imageability,liberal,no,z,1,5.34153256879,3,3
2019_Oct_10,120,001,0,recog,1,NOTHING,HF,lure,-,-,-,liberal,no,m,1,1.56479737394,1,4
2019_Oct_10,120,001,0,recog,2,HUMAN,HF,lure,-,-,-,liberal,no,m,1,1.49445363807,1,5
2019_Oct_10,120,001,0,recog,3,RAKING,LF,target,left,yellow,imageability,liberal,no,z,1,1.71798936407,3,8
2019_Oct_10,120,001,0,recog,4,RIVER,HF,lure,-,-,-,conservative,no,z,0,1.87071173362,-3,5
2019_Oct_10,120,001,0,recog,5,ANSWER,HF,lure,-,-,-,conservative,no,z,0,2.76478754893,-3,2
2019_Oct_10,120,001,0,recog,6,TAKEN,HF,lure,-,-,-,conservative,no,m,1,4.11815448281,3,5
2019_Oct_10,120,001,0,recog,7,CHURCH,HF,lure,-,-,-,conservative,no,m,1,2.03561234343,3,8
2019_Oct_10,120,001,0,recog,8,RABBIS,LF,target,right,aqua,pleasantness,liberal,no,z,1,1.17680133033,3,11
2019_Oct_10,120,001,0,recog,9,VISCOUS,LF,target,left,yellow,imageability,liberal,no,z,1,1.4944716017,3,14
2019_Oct_10,120,001,0,recog,10,OBVIOUSLY,HF,target,right,aqua,pleasantness,conservative,no,z,1,1.29448692578,1,15
2019_Oct_10,120,001,0,recog,11,UNION,HF,target,left,yellow,imageability,conservative,no,z,1,1.84737404747,1,16
2019_Oct_10,120,001,0,recog,12,ORCHARDS,LF,target,left,yellow,imageability,conservative,no,z,1,1.611988559,1,17
2019_Oct_10,120,001,0,recog,13,POACHED,LF,target,right,aqua,pleasantness,liberal,no,m,0,2.37657630839,-3,14
2019_Oct_10,120,001,0,recog,14,FUTURE,HF,lure,-,-,-,liberal,no,m,1,1.81215323782,1,15
2019_Oct_10,120,001,0,recog,15,STOOD,HF,lure,-,-,-,liberal,no,m,1,4.41210946522,1,16
2019_Oct_10,120,001,0,recog,16,SHORT,HF,lure,-,-,-,liberal,no,m,1,2.34176426294,1,17
2019_Oct_10,120,001,0,recog,17,SEGMENTED,LF,lure,-,-,-,liberal,no,m,1,3.45915364181,1,18
2019_Oct_10,120,001,0,recog,18,REUNITED,LF,target,right,aqua,pleasantness,conservative,no,z,1,1.38860350753,1,19
2019_Oct_10,120,001,0,recog,19,LABOUR,HF,target,left,yellow,imageability,conservative,no,z,1,2.65914088397,1,20
2019_Oct_10,120,001,0,recog,20,DYNAMISM,LF,lure,-,-,-,conservative,no,m,1,1.27093697553,3,23
2019_Oct_10,120,001,0,recog,21,PLACE,HF,lure,-,-,-,liberal,no,m,1,3.57681284172,1,24
2019_Oct_10,120,001,0,recog,22,FOLLOWED,HF,target,left,yellow,imageability,liberal,no,z,1,1.24741415402,3,27
2019_Oct_10,120,001,0,recog,23,ELLIPSE,LF,target,left,yellow,imageability,conservative,no,z,1,2.28274531168,1,28
2019_Oct_10,120,001,0,recog,24,DITTO,LF,lure,-,-,-,conservative,no,m,1,1.29441507126,3,31
2019_Oct_10,120,001,0,recog,25,MUMBLES,LF,target,left,yellow,imageability,liberal,no,z,1,1.08277126729,3,34
2019_Oct_10,120,001,0,recog,26,INSIDE,HF,lure,-,-,-,liberal,no,m,1,1.00032737796,1,35
2019_Oct_10,120,001,0,recog,27,VALUE,HF,target,left,yellow,imageability,conservative,yes,m,0,1.25911067575,-1,34
2019_Oct_10,120,001,0,recog,28,QUESTION,HF,target,right,aqua,pleasantness,liberal,no,z,1,3.94152985592,3,37
2019_Oct_10,120,001,0,recog,29,POOLED,LF,lure,-,-,-,liberal,no,m,1,1.10620207102,1,38
2019_Oct_10,120,001,0,recog,30,SITTING,HF,target,left,yellow,imageability,liberal,no,z,1,2.87102078135,3,41
2019_Oct_10,120,001,0,recog,31,ATTACK,HF,target,right,aqua,pleasantness,liberal,no,m,0,5.12999471356,-3,38
2019_Oct_10,120,001,0,recog,32,BLACK,HF,target,right,aqua,pleasantness,liberal,no,z,1,0.929866695213,3,41
2019_Oct_10,120,001,0,recog,33,QUICKLY,HF,target,right,aqua,pleasantness,conservative,no,z,1,1.15328987357,1,42
2019_Oct_10,120,001,0,recog,34,SNUBBED,LF,lure,-,-,-,liberal,no,m,1,0.859150489014,1,43
2019_Oct_10,120,001,0,recog,35,GANGWAY,LF,lure,-,-,-,conservative,no,m,1,1.40039131382,3,46
2019_Oct_10,120,001,0,recog,36,ROYALS,LF,target,right,aqua,pleasantness,conservative,no,z,1,1.41195952391,1,47
2019_Oct_10,120,001,0,recog,37,TOGETHER,HF,target,left,yellow,imageability,conservative,no,z,1,1.16507144758,1,48
2019_Oct_10,120,001,0,recog,38,MERELY,HF,target,right,aqua,pleasantness,conservative,no,m,0,5.11808922718,-1,47
2019_Oct_10,120,001,0,recog,39,INVOLVED,HF,lure,-,-,-,liberal,no,m,1,1.40033192386,1,48
2019_Oct_10,120,001,0,recog,40,FATHER,HF,target,right,aqua,pleasantness,liberal,no,z,1,0.812064519487,3,51
