date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Oct_28,24,001,0,source,0,SCYTHE,LF,target,right,aqua,pleasantness,liberal,no,None,-1,-1,-,-
2019_Oct_28,24,001,0,source,1,TOPICAL,LF,target,left,yellow,imageability,conservative,no,None,-1,-1,-,-
2019_Oct_28,24,001,0,source,2,FULCRUM,LF,target,left,yellow,imageability,liberal,no,8,0,6.28327212257,-,-
2019_Oct_28,24,001,0,source,3,YEARN,LF,target,left,yellow,imageability,liberal,no,1,1,3.60010030304,-,-
2019_Oct_28,24,001,0,source,4,RIVER,HF,target,right,aqua,pleasantness,conservative,no,2,0,3.78338357039,-,-
2019_Oct_28,24,001,0,source,5,SOUND,HF,target,right,aqua,pleasantness,conservative,no,8,1,3.13344409682,-,-
2019_Oct_28,24,001,0,source,6,DENIALS,LF,target,right,aqua,pleasantness,conservative,no,7,1,3.4501245356,-,-
2019_Oct_28,24,001,0,source,7,CELLO,LF,target,left,yellow,imageability,conservative,no,3,1,3.91678440786,-,-
2019_Oct_28,24,001,0,source,8,FRONT,HF,target,right,aqua,pleasantness,liberal,no,1,0,4.06669125362,-,-
2019_Oct_28,24,001,0,source,9,ADMIRALS,LF,target,right,aqua,pleasantness,liberal,yes,1,0,0.883648478921,-,-
2019_Oct_28,24,001,0,source,10,JUNCTURE,LF,target,left,yellow,imageability,conservative,no,1,1,1.85017783992,-,-
2019_Oct_28,24,001,0,source,11,BEAUTIFUL,HF,target,left,yellow,imageability,liberal,yes,1,1,0.733369529434,-,-
2019_Oct_28,24,001,0,source,12,ANGERS,LF,target,left,yellow,imageability,conservative,no,1,1,2.40016108609,-,-
2019_Oct_28,24,001,0,source,13,SOVIET,HF,target,left,yellow,imageability,liberal,no,1,1,2.33345040242,-,-
2019_Oct_28,24,001,0,source,14,HANDS,HF,target,right,aqua,pleasantness,liberal,yes,1,0,0.516921371365,-,-
2019_Oct_28,24,001,0,source,15,REOPEN,LF,target,right,aqua,pleasantness,liberal,no,9,1,2.80013117115,-,-
2019_Oct_28,24,001,0,source,16,WITHIN,HF,target,right,aqua,pleasantness,conservative,no,1,0,2.83343573824,-,-
2019_Oct_28,24,001,0,source,17,TRYING,HF,target,right,aqua,pleasantness,liberal,no,1,0,2.20012471891,-,-
2019_Oct_28,24,001,0,source,18,SITTING,HF,target,left,yellow,imageability,conservative,no,1,1,1.23356163028,-,-
2019_Oct_28,24,001,0,source,19,ABOVE,HF,target,left,yellow,imageability,conservative,no,1,1,1.00007002149,-,-
2019_Oct_28,24,001,0,source,20,WHATEVER,HF,target,right,aqua,pleasantness,liberal,no,9,1,2.85008362252,-,-
2019_Oct_28,24,001,0,source,21,BIRCHES,LF,target,right,aqua,pleasantness,liberal,yes,9,1,0.916682858372,-,-
2019_Oct_28,24,001,0,source,22,PRYING,LF,target,right,aqua,pleasantness,conservative,no,7,1,2.26666859745,-,-
2019_Oct_28,24,001,0,source,23,USHERS,LF,target,left,yellow,imageability,conservative,no,1,1,1.86664535472,-,-
2019_Oct_28,24,001,0,source,24,DEBACLE,LF,target,left,yellow,imageability,liberal,no,1,1,1.1335599439,-,-
2019_Oct_28,24,001,0,source,25,ROBBERIES,LF,target,left,yellow,imageability,liberal,no,1,1,0.750248374658,-,-
2019_Oct_28,24,001,0,source,26,WHITE,HF,target,right,aqua,pleasantness,conservative,no,1,0,0.63358707264,-,-
2019_Oct_28,24,001,0,source,27,PYJAMA,LF,target,right,aqua,pleasantness,conservative,no,9,1,1.71690311445,-,-
2019_Oct_28,24,001,0,source,28,OPENED,HF,target,left,yellow,imageability,liberal,no,7,0,2.10013256425,-,-
2019_Oct_28,24,001,0,source,29,DEFEATING,LF,target,left,yellow,imageability,conservative,no,1,1,1.83362124019,-,-
2019_Oct_28,24,001,0,source,30,AVUNCULAR,LF,target,right,aqua,pleasantness,conservative,no,7,1,2.21682942692,-,-
2019_Oct_28,24,001,0,source,31,MOTHER,HF,target,right,aqua,pleasantness,liberal,no,9,1,2.7668376022,-,-
2019_Oct_28,24,001,0,source,32,MEMBERS,HF,target,left,yellow,imageability,conservative,no,1,1,3.00015214093,-,-
2019_Oct_28,24,001,0,source,33,DAYBREAK,LF,target,left,yellow,imageability,liberal,no,1,1,0.933358604614,-,-
2019_Oct_28,24,001,0,source,34,UNRAVEL,LF,target,left,yellow,imageability,liberal,no,1,1,1.38355169529,-,-
2019_Oct_28,24,001,0,source,35,DIFFERENT,HF,target,left,yellow,imageability,conservative,no,1,1,0.950293173748,-,-
2019_Oct_28,24,001,0,source,36,HEALTH,HF,target,left,yellow,imageability,liberal,no,9,0,2.11658651467,-,-
2019_Oct_28,24,001,0,source,37,FLOOR,HF,target,left,yellow,imageability,conservative,no,1,1,1.23352826925,-,-
2019_Oct_28,24,001,0,source,38,SOJOURN,LF,target,right,aqua,pleasantness,conservative,no,7,1,2.00020969787,-,-
2019_Oct_28,24,001,0,source,39,BOWER,LF,target,right,aqua,pleasantness,conservative,no,8,1,2.033470639,-,-
2019_Oct_28,24,001,0,source,40,GIRLS,HF,target,left,yellow,imageability,liberal,no,1,1,1.18355052216,-,-
2019_Oct_28,24,001,0,source,41,PREPARED,HF,target,right,aqua,pleasantness,conservative,no,1,0,1.35022476532,-,-
2019_Oct_28,24,001,0,source,42,PRACTICE,HF,target,left,yellow,imageability,conservative,no,8,0,3.1334111024,-,-
2019_Oct_28,24,001,0,source,43,DORMS,LF,target,right,aqua,pleasantness,liberal,no,9,1,2.16684911359,-,-
