subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
114,001,0,source,42,DYNAMISM,LF,target,left,yellow,pleasantness,liberal,no,1,1,0.946362411894,-,-
114,001,0,source,43,TRYING,HF,target,right,aqua,imageability,liberal,no,7,1,2.67923689948,-,-
114,001,0,source,44,VEGAN,LF,target,right,aqua,imageability,conservative,no,9,1,2.02599209448,-,-
114,001,0,source,45,EXCEPT,HF,target,left,yellow,pleasantness,conservative,no,9,0,2.37274069054,-,-
114,001,0,source,46,PINAFORE,LF,target,left,yellow,pleasantness,conservative,no,1,1,2.67925009737,-,-
114,001,0,source,47,DWARFED,LF,target,right,aqua,imageability,liberal,no,9,1,2.18619254068,-,-
114,001,0,recog,0,EMIGRATED,LF,target,right,aqua,imageability,conservative,no,z,1,2.18605359655,1,1
114,001,0,recog,1,WOMAN,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.49276317091,1,2
114,001,0,recog,2,SWIFTNESS,LF,lure,-,-,-,conservative,no,m,1,1.13313749171,3,5
114,001,0,recog,3,ALREADY,HF,target,right,aqua,imageability,conservative,no,z,1,1.61319551832,1,6
114,001,0,recog,4,GNARLED,LF,lure,-,-,-,liberal,no,m,1,0.893271435343,1,7
114,001,0,recog,5,DEGREE,HF,target,right,aqua,imageability,conservative,no,z,1,1.90621267474,1,8
114,001,0,recog,6,CAPITAL,HF,lure,-,-,-,conservative,no,m,1,2.21289145417,3,11
114,001,0,recog,7,HEMMED,LF,lure,-,-,-,conservative,no,z,0,1.67961267201,-3,8
114,001,0,recog,8,BASIC,HF,lure,-,-,-,liberal,no,m,1,1.33314782998,1,9
114,001,0,recog,9,EARLIER,HF,target,right,aqua,imageability,conservative,no,z,1,2.19939553778,1,10
114,001,0,recog,10,ENDEARING,LF,lure,-,-,-,conservative,no,m,1,1.37308970076,3,13
114,001,0,recog,11,ANSWER,HF,lure,-,-,-,conservative,no,m,1,1.34640435176,3,16
114,001,0,recog,12,WITHIN,HF,lure,-,-,-,conservative,no,m,1,0.946401638852,3,19
114,001,0,recog,13,BOMBARDED,LF,lure,-,-,-,liberal,no,m,1,1.85295855795,1,20
114,001,0,recog,14,VAINLY,LF,target,left,yellow,pleasantness,conservative,no,z,1,1.54643668653,1,21
114,001,0,recog,15,NEEDED,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.95951884985,1,22
114,001,0,recog,16,YACHTING,LF,target,right,aqua,imageability,liberal,no,z,1,2.83918108715,3,25
114,001,0,recog,17,IGNOBLE,LF,target,left,yellow,pleasantness,liberal,no,z,1,3.30566730973,3,28
114,001,0,recog,18,SEEMED,HF,lure,-,-,-,conservative,no,m,1,1.67969222582,3,31
114,001,0,recog,19,PEACEABLY,LF,lure,-,-,-,conservative,no,m,1,1.87955262169,3,34
114,001,0,recog,20,OATHS,LF,target,right,aqua,imageability,liberal,yes,z,1,1.21295561042,3,37
114,001,0,recog,21,SUMMER,HF,target,right,aqua,imageability,conservative,no,z,1,3.07897088921,1,38
114,001,0,recog,22,GEARING,LF,lure,-,-,-,conservative,no,m,1,1.51970001258,3,41
114,001,0,recog,23,NAPPY,LF,target,right,aqua,imageability,conservative,no,z,1,1.77293110645,1,42
114,001,0,recog,24,CHAIR,HF,lure,-,-,-,liberal,no,m,1,2.0261075758,1,43
114,001,0,recog,25,BETTER,HF,lure,-,-,-,conservative,no,z,0,1.47974970983,-3,40
114,001,0,recog,26,CAMPANILE,LF,target,right,aqua,imageability,conservative,no,z,1,2.41250878939,1,41
114,001,0,recog,27,VEGAN,LF,target,right,aqua,imageability,conservative,no,z,1,0.959919185087,1,42
114,001,0,recog,28,ADOPTIVE,LF,lure,-,-,-,liberal,no,m,1,1.59969960194,1,43
114,001,0,recog,29,RIVER,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.14632325823,1,44
114,001,0,recog,30,NEGATION,LF,target,left,yellow,pleasantness,conservative,no,z,1,1.58629827027,1,45
114,001,0,recog,31,ENFORCING,LF,lure,-,-,-,liberal,no,m,1,1.34644614498,1,46
114,001,0,recog,32,NUMBER,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.853055342333,3,49
114,001,0,recog,33,LEVEL,HF,target,right,aqua,imageability,conservative,no,z,1,1.33308330708,1,50
114,001,0,recog,34,HEALTH,HF,target,left,yellow,pleasantness,liberal,no,z,1,2.94574284548,3,53
114,001,0,recog,35,LEGALITY,LF,target,left,yellow,pleasantness,liberal,no,m,0,3.30566437682,-3,50
114,001,0,recog,36,NUCLEAR,HF,lure,-,-,-,conservative,no,m,1,0.999790300557,3,53
114,001,0,recog,37,BOWER,LF,target,left,yellow,pleasantness,conservative,no,z,1,1.43975174817,1,54
114,001,0,recog,38,HICKORY,LF,target,left,yellow,pleasantness,liberal,no,z,1,1.03991144232,3,57
114,001,0,recog,39,RICKETS,LF,lure,-,-,-,liberal,no,m,1,1.11984944169,1,58
114,001,0,recog,40,EXCEPT,HF,target,left,yellow,pleasantness,conservative,no,z,1,1.78604538454,1,59
114,001,0,recog,41,FANATICS,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.773317877145,1,60
114,001,0,recog,42,HANDS,HF,lure,-,-,-,liberal,no,m,1,1.10666660802,1,61
114,001,0,recog,43,DWARFED,LF,target,right,aqua,imageability,liberal,no,z,1,1.23983269511,3,64
114,001,0,recog,44,PHANTOMS,LF,target,right,aqua,imageability,liberal,no,z,1,0.813309239864,3,67
114,001,0,recog,45,GROUND,HF,lure,-,-,-,liberal,no,m,1,1.14654065639,1,68
114,001,0,recog,46,LIMELIGHT,LF,lure,-,-,-,conservative,no,m,1,1.30646174785,3,71
114,001,0,recog,47,UNION,HF,target,right,aqua,imageability,liberal,no,z,1,0.826422051585,3,74
114,001,0,recog,48,ORDER,HF,target,left,yellow,pleasantness,conservative,no,m,0,1.3995825809,-1,73
114,001,0,recog,49,AHEAD,HF,lure,-,-,-,liberal,no,m,1,2.14612712333,1,74
114,001,0,recog,50,ASKED,HF,lure,-,-,-,liberal,no,m,1,1.54636116541,1,75
114,001,0,recog,51,SWAGGER,LF,lure,-,-,-,conservative,no,m,1,1.05308071157,3,78
114,001,0,recog,52,PINAFORE,LF,target,left,yellow,pleasantness,conservative,no,z,1,1.02658416535,1,79
114,001,0,recog,53,MOODILY,LF,lure,-,-,-,liberal,no,m,1,0.840021717828,1,80
114,001,0,recog,54,PATCHY,LF,lure,-,-,-,liberal,no,m,1,0.999889651139,1,81
114,001,0,recog,55,TRYING,HF,target,right,aqua,imageability,liberal,no,m,0,1.53299796092,-3,78
114,001,0,recog,56,PRACTICE,HF,lure,-,-,-,liberal,no,m,1,1.03990704304,1,79
114,001,0,recog,57,EXACTLY,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.919987945934,3,82
114,001,0,recog,58,CORNER,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.89332129393,3,85
114,001,0,recog,59,HOWEVER,HF,target,left,yellow,pleasantness,liberal,no,z,1,1.30643315241,3,88
114,001,0,recog,60,OBVIOUSLY,HF,lure,-,-,-,liberal,no,z,0,0.986643027863,-1,87
114,001,0,recog,61,EVENING,HF,lure,-,-,-,conservative,no,m,1,2.23940779711,3,90
114,001,0,recog,62,CARRIED,HF,target,right,aqua,imageability,liberal,yes,z,1,1.02659662999,3,93
114,001,0,recog,63,STOOD,HF,lure,-,-,-,liberal,no,m,1,1.46613464609,1,94
114,001,0,recog,64,SIGNPOST,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.933300558652,3,97
114,001,0,recog,65,AXIOM,LF,lure,-,-,-,conservative,no,m,1,1.07987384306,3,100
114,001,0,recog,66,PEDALLING,LF,target,left,yellow,pleasantness,liberal,no,z,1,1.22647718934,3,103
114,001,0,recog,67,TABLE,HF,lure,-,-,-,liberal,no,z,0,1.06631963619,-1,102
114,001,0,recog,68,FINAL,HF,lure,-,-,-,conservative,no,m,1,1.71959266992,3,105
114,001,0,recog,69,WANTED,HF,target,right,aqua,imageability,liberal,no,z,1,2.37270293001,3,108
114,001,0,recog,70,WHITE,HF,target,right,aqua,imageability,liberal,no,z,1,0.760048890719,3,111
114,001,0,recog,71,ROPED,LF,target,right,aqua,imageability,conservative,no,z,1,1.09319598757,1,112
114,001,0,recog,72,RIPEN,LF,target,right,aqua,imageability,liberal,no,z,1,0.879937926016,3,115
114,001,0,recog,73,FIFTIETH,LF,lure,-,-,-,liberal,no,m,1,0.839974425442,1,116
114,001,0,recog,74,AMONG,HF,lure,-,-,-,conservative,no,m,1,1.7196274976,3,119
114,001,0,recog,75,FRUGAL,LF,target,right,aqua,imageability,liberal,no,z,1,0.919928555551,3,122
114,001,0,recog,76,CRICKETER,LF,lure,-,-,-,liberal,no,m,1,1.06631853635,1,123
114,001,0,recog,77,EIGHT,HF,lure,-,-,-,conservative,no,m,1,0.959961711545,3,126
114,001,0,recog,78,QUALITY,HF,lure,-,-,-,conservative,no,z,0,2.07943977998,-3,123
114,001,0,recog,79,PAVILIONS,LF,lure,-,-,-,conservative,no,m,1,0.906339154346,3,126
114,001,0,recog,80,SICKENED,LF,target,left,yellow,pleasantness,conservative,no,m,0,1.57296256133,-1,125
114,001,0,recog,81,PASSED,HF,lure,-,-,-,conservative,no,m,1,1.01323012606,3,128
114,001,0,recog,82,FRIEND,HF,target,right,aqua,imageability,liberal,no,z,1,1.15979827795,3,131
114,001,0,recog,83,CENTRAL,HF,lure,-,-,-,liberal,no,m,1,0.773331075034,1,132
114,001,0,recog,84,HUBBUB,LF,lure,-,-,-,conservative,no,m,1,1.14657071815,3,135
114,001,0,recog,85,ALDER,LF,target,right,aqua,imageability,conservative,no,z,1,1.27981599246,1,136
114,001,0,recog,86,DYNAMISM,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.919818206748,3,139
114,001,0,recog,87,ODOURS,LF,lure,-,-,-,conservative,no,m,1,0.853248544387,3,142
114,001,0,recog,88,ADHERE,LF,lure,-,-,-,liberal,no,m,1,2.18614451517,1,143
114,001,0,recog,89,VALUE,HF,target,left,yellow,pleasantness,conservative,no,m,0,2.37267066853,-1,142
114,001,0,recog,90,STRAIGHT,HF,target,left,yellow,pleasantness,liberal,yes,z,1,0.839997521776,3,145
114,001,0,recog,91,YARDSTICK,LF,lure,-,-,-,liberal,yes,z,0,1.55968550954,-1,144
114,001,0,recog,92,DUCHY,LF,lure,-,-,-,liberal,no,m,1,0.906581115152,1,145
114,001,0,recog,93,ASTERN,LF,lure,-,-,-,conservative,no,m,1,0.999955273932,3,148
114,001,0,recog,94,COMES,HF,target,right,aqua,imageability,conservative,no,m,0,0.813314372383,-1,147
114,001,0,recog,95,NORTH,HF,lure,-,-,-,liberal,no,m,1,0.999870954198,1,148
114,001,1,source,0,CHURCH,HF,target,left,yellow,pleasantness,conservative,yes,2,1,2.95909321867,-,-
114,001,1,source,1,CLASS,HF,target,left,yellow,pleasantness,liberal,no,1,1,2.53262072196,-,-
114,001,1,source,2,SWOOPING,LF,target,left,yellow,pleasantness,liberal,no,1,1,1.43955927924,-,-
114,001,1,source,3,LIGHT,HF,target,left,yellow,pleasantness,conservative,no,1,1,0.906343553565,-,-
114,001,1,source,4,IDYLL,LF,target,right,aqua,imageability,liberal,yes,2,0,1.26646231976,-,-
114,001,1,source,5,MOPED,LF,target,right,aqua,imageability,liberal,no,2,0,2.90590912395,-,-
114,001,1,source,6,PLACE,HF,target,left,yellow,pleasantness,conservative,no,8,0,1.42643986875,-,-
114,001,1,source,7,UPTIGHT,LF,target,right,aqua,imageability,conservative,no,9,1,1.58615089417,-,-
114,001,1,source,8,MAGGOT,LF,target,left,yellow,pleasantness,conservative,yes,8,0,0.919765415369,-,-
114,001,1,source,9,USING,HF,target,right,aqua,imageability,liberal,no,9,1,1.83949270332,-,-
114,001,1,source,10,PADDLE,LF,target,left,yellow,pleasantness,liberal,no,1,1,1.45304016478,-,-
114,001,1,source,11,KNOWLEDGE,HF,target,right,aqua,imageability,conservative,no,8,1,3.46556017234,-,-
114,001,1,source,12,SMUDGE,LF,target,left,yellow,pleasantness,conservative,no,1,1,1.08000655496,-,-
114,001,1,source,13,WAITING,HF,target,left,yellow,pleasantness,liberal,no,1,1,2.21279137034,-,-
114,001,1,source,14,HECTOR,LF,target,left,yellow,pleasantness,liberal,no,7,0,2.27939769346,-,-
114,001,1,source,15,GOBBLE,LF,target,left,yellow,pleasantness,conservative,no,2,1,1.54636153195,-,-
114,001,1,source,16,VERBALLY,LF,target,right,aqua,imageability,conservative,no,9,1,1.67936264572,-,-
114,001,1,source,17,MAILBOX,LF,target,right,aqua,imageability,conservative,no,9,1,0.973232164397,-,-
114,001,1,source,18,TAILED,LF,target,left,yellow,pleasantness,conservative,no,3,1,2.81255732814,-,-
114,001,1,source,19,SOLEMNITY,LF,target,right,aqua,imageability,conservative,no,9,1,1.67945356446,-,-
114,001,1,source,20,GIRLS,HF,target,right,aqua,imageability,conservative,no,9,1,2.0661594288,-,-
114,001,1,source,21,PIZZA,LF,target,right,aqua,imageability,conservative,no,2,0,1.61272626079,-,-
114,001,1,source,22,REVERE,LF,target,left,yellow,pleasantness,liberal,no,2,1,1.11982231284,-,-
114,001,1,source,23,TACITLY,LF,target,right,aqua,imageability,liberal,no,8,1,1.21320380364,-,-
114,001,1,source,24,EDUCATION,HF,target,left,yellow,pleasantness,liberal,no,1,1,1.3728195111,-,-
114,001,1,source,25,SYNDICATE,LF,target,right,aqua,imageability,liberal,no,9,1,2.3061138374,-,-
114,001,1,source,26,NOTHING,HF,target,right,aqua,imageability,liberal,no,7,1,4.09199828131,-,-
114,001,1,source,27,SUING,LF,target,right,aqua,imageability,liberal,no,9,1,1.78624958475,-,-
114,001,1,source,28,HOSPITAL,HF,target,right,aqua,imageability,conservative,no,9,1,0.959904154181,-,-
114,001,1,source,29,GLASS,HF,target,right,aqua,imageability,liberal,no,8,1,2.10629670112,-,-
114,001,1,source,30,CLEAR,HF,target,right,aqua,imageability,liberal,no,2,0,1.23977623763,-,-
114,001,1,source,31,DOTTY,LF,target,left,yellow,pleasantness,conservative,no,2,1,0.973271757946,-,-
114,001,1,source,32,SUCCESS,HF,target,left,yellow,pleasantness,liberal,no,1,1,1.37283857469,-,-
114,001,1,source,33,BRING,HF,target,right,aqua,imageability,conservative,no,9,1,1.90626033372,-,-
114,001,1,source,34,WRITE,HF,target,left,yellow,pleasantness,conservative,no,8,0,1.33306204388,-,-
114,001,1,source,35,IRISES,LF,target,left,yellow,pleasantness,liberal,no,1,1,1.38647306862,-,-
114,001,1,source,36,SOUND,HF,target,right,aqua,imageability,liberal,no,2,0,1.29312457237,-,-
114,001,1,source,37,HISTORY,HF,target,right,aqua,imageability,conservative,no,8,1,1.30620292306,-,-
114,001,1,source,38,SARDINES,LF,target,right,aqua,imageability,liberal,no,8,1,1.83957299043,-,-
114,001,1,source,39,TATTERS,LF,target,left,yellow,pleasantness,conservative,no,2,1,2.33276729158,-,-
114,001,1,source,40,WINDOW,HF,target,left,yellow,pleasantness,liberal,no,3,1,2.33271193388,-,-
114,001,1,source,41,CAUGHT,HF,target,left,yellow,pleasantness,conservative,yes,3,1,1.07983168319,-,-
114,001,1,source,42,PREPARED,HF,target,left,yellow,pleasantness,liberal,no,7,0,2.55913926463,-,-
114,001,1,source,43,DOUBT,HF,target,right,aqua,imageability,conservative,no,9,1,1.65276418277,-,-
114,001,1,source,44,SENSE,HF,target,right,aqua,imageability,liberal,no,9,1,1.63942957367,-,-
114,001,1,source,45,BUSINESS,HF,target,left,yellow,pleasantness,conservative,no,1,1,1.33310933632,-,-
114,001,1,source,46,CHLORIDE,LF,target,right,aqua,imageability,conservative,no,8,1,2.1059176292,-,-
114,001,1,source,47,EPIDEMICS,LF,target,left,yellow,pleasantness,liberal,no,1,1,2.35935988883,-,-
114,001,1,recog,0,ENERGY,HF,lure,-,-,-,conservative,no,z,0,5.21163655713,-3,145
114,001,1,recog,1,CLASS,HF,target,left,yellow,pleasantness,liberal,no,z,1,3.18568772241,3,148
114,001,1,recog,2,PREPARED,HF,target,left,yellow,pleasantness,liberal,yes,z,1,1.09319342126,3,151
114,001,1,recog,3,VERBALLY,LF,target,right,aqua,imageability,conservative,no,z,1,1.41281820601,1,152
114,001,1,recog,4,EBULLIENT,LF,lure,-,-,-,liberal,no,m,1,1.0532416522,1,153
114,001,1,recog,5,BUSINESS,HF,target,left,yellow,pleasantness,conservative,no,z,1,0.959894622443,1,154
114,001,1,recog,6,CYANIDE,LF,lure,-,-,-,liberal,no,m,1,2.34609236883,1,155
114,001,1,recog,7,EGOISM,LF,lure,-,-,-,conservative,no,m,1,1.18649902451,3,158
114,001,1,recog,8,COLDEST,LF,lure,-,-,-,liberal,yes,z,0,0.919909492019,-1,157
114,001,1,recog,9,GLASS,HF,target,right,aqua,imageability,liberal,no,z,1,1.63962277572,3,160
114,001,1,recog,10,RATHER,HF,lure,-,-,-,conservative,no,m,1,1.63965247083,3,163
114,001,1,recog,11,USING,HF,target,right,aqua,imageability,liberal,no,z,1,1.19982446847,3,166
114,001,1,recog,12,JOYFULLY,LF,lure,-,-,-,conservative,no,m,1,0.746449591126,3,169
114,001,1,recog,13,OFFER,HF,lure,-,-,-,liberal,yes,z,0,0.786600061459,-1,168
114,001,1,recog,14,NOTHING,HF,target,right,aqua,imageability,liberal,no,z,1,1.78623675357,3,171
114,001,1,recog,15,GIVEN,HF,lure,-,-,-,conservative,no,m,1,1.15983310563,3,174
114,001,1,recog,16,TRIED,HF,lure,-,-,-,liberal,no,m,1,1.97282852966,1,175
114,001,1,recog,17,SWOOPING,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.760019562207,3,178
114,001,1,recog,18,AFTERNOON,HF,lure,-,-,-,conservative,no,m,1,1.06666351389,3,181
114,001,1,recog,19,GIRLS,HF,target,right,aqua,imageability,conservative,no,z,1,1.1995707762,1,182
114,001,1,recog,20,SENSE,HF,target,right,aqua,imageability,liberal,no,z,1,1.0399125421,3,185
114,001,1,recog,21,SYNDICATE,LF,target,right,aqua,imageability,liberal,no,z,1,0.813252049149,3,188
114,001,1,recog,22,WAITING,HF,target,left,yellow,pleasantness,liberal,no,z,1,1.71962383157,3,191
114,001,1,recog,23,MAILBOX,LF,target,right,aqua,imageability,conservative,no,z,1,1.78634673578,1,192
114,001,1,recog,24,CHURCH,HF,target,left,yellow,pleasantness,conservative,no,z,1,0.666526622721,1,193
114,001,1,recog,25,REACHED,HF,lure,-,-,-,conservative,no,m,1,1.01316926919,3,196
114,001,1,recog,26,DOUBT,HF,target,right,aqua,imageability,conservative,no,z,1,1.00004472607,1,197
114,001,1,recog,27,WINDOW,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.613391286694,3,200
114,001,1,recog,28,GUSHED,LF,lure,-,-,-,conservative,no,m,1,0.959741013823,3,203
114,001,1,recog,29,STUDENT,HF,lure,-,-,-,liberal,no,m,1,0.960059229052,1,204
114,001,1,recog,30,HECTOR,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.680026938324,3,207
114,001,1,recog,31,CLEAR,HF,target,right,aqua,imageability,liberal,no,z,1,0.640123561374,3,210
114,001,1,recog,32,UMPIRE,LF,lure,-,-,-,conservative,no,m,1,0.666483729612,3,213
114,001,1,recog,33,BLOOD,HF,lure,-,-,-,liberal,no,m,1,1.3331097028,1,214
114,001,1,recog,34,SMALL,HF,lure,-,-,-,liberal,no,m,1,1.38626153616,1,215
114,001,1,recog,35,HISTORY,HF,target,right,aqua,imageability,conservative,no,z,1,0.720007302822,1,216
114,001,1,recog,36,TACITLY,LF,target,right,aqua,imageability,liberal,no,z,1,0.893249438843,3,219
114,001,1,recog,37,EPIDEMICS,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.746705483063,3,222
114,001,1,recog,38,PIZZA,LF,target,right,aqua,imageability,conservative,no,z,1,0.799968398525,1,223
114,001,1,recog,39,DIFFERENT,HF,lure,-,-,-,liberal,no,m,1,1.95954927825,1,224
114,001,1,recog,40,WETTER,LF,lure,-,-,-,conservative,no,m,1,0.986583270831,3,227
114,001,1,recog,41,SUING,LF,target,right,aqua,imageability,liberal,no,z,1,2.03950597462,3,230
114,001,1,recog,42,RETURN,HF,lure,-,-,-,liberal,no,m,1,1.22647828911,1,231
114,001,1,recog,43,UNJUSTLY,LF,lure,-,-,-,liberal,no,m,1,0.75997153658,1,232
114,001,1,recog,44,IDYLL,LF,target,right,aqua,imageability,liberal,no,m,0,0.733310750336,-3,229
114,001,1,recog,45,SOLEMNITY,LF,target,right,aqua,imageability,conservative,no,z,1,1.55973060231,1,230
114,001,1,recog,46,REVERE,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.866490035201,3,233
114,001,1,recog,47,IDEAS,HF,lure,-,-,-,liberal,no,m,1,2.46599020273,1,234
114,001,1,recog,48,FATHER,HF,lure,-,-,-,conservative,no,m,1,0.706632000278,3,237
114,001,1,recog,49,INCLUDING,HF,lure,-,-,-,conservative,no,m,1,1.09324144688,3,240
114,001,1,recog,50,THANK,HF,lure,-,-,-,conservative,no,m,1,1.03977359796,3,243
114,001,1,recog,51,TAILED,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.919899226981,1,244
114,001,1,recog,52,PADDLE,LF,target,left,yellow,pleasantness,liberal,no,z,1,0.839922733838,3,247
114,001,1,recog,53,ODDER,LF,lure,-,-,-,conservative,no,m,1,0.919893727871,3,250
114,001,1,recog,54,WRITE,HF,target,left,yellow,pleasantness,conservative,no,z,1,0.666759418324,1,251
114,001,1,recog,55,SMUDGE,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.826438548858,1,252
114,001,1,recog,56,PRUDENTLY,LF,lure,-,-,-,liberal,yes,z,0,0.759936342249,-1,251
114,001,1,recog,57,NOVAS,LF,lure,-,-,-,conservative,no,m,1,1.13322327787,3,254
114,001,1,recog,58,DECIDED,HF,lure,-,-,-,conservative,no,m,1,0.853070373298,3,257
114,001,1,recog,59,CREAK,LF,lure,-,-,-,conservative,no,m,1,0.733304151334,3,260
114,001,1,recog,60,INLAID,LF,lure,-,-,-,liberal,no,m,1,1.05316356476,1,261
114,001,1,recog,61,SEVEN,HF,lure,-,-,-,conservative,no,m,1,0.826687475201,3,264
114,001,1,recog,62,ACORNS,LF,lure,-,-,-,conservative,no,m,1,0.640097532189,3,267
114,001,1,recog,63,VARIOUS,HF,lure,-,-,-,liberal,no,z,0,1.26652354316,-1,266
114,001,1,recog,64,NEARLY,HF,lure,-,-,-,liberal,no,m,1,2.46600156766,1,267
114,001,1,recog,65,WASHBASIN,LF,lure,-,-,-,liberal,no,m,1,0.666703694034,1,268
114,001,1,recog,66,SOUND,HF,target,right,aqua,imageability,liberal,no,z,1,0.813244716963,3,271
114,001,1,recog,67,TATTERS,LF,target,left,yellow,pleasantness,conservative,no,z,1,0.999992301338,1,272
114,001,1,recog,68,PLACE,HF,target,left,yellow,pleasantness,conservative,no,z,1,0.706616602722,1,273
114,001,1,recog,69,FRONT,HF,lure,-,-,-,conservative,no,m,1,0.719775606878,3,276
114,001,1,recog,70,REIGNING,LF,lure,-,-,-,liberal,no,m,1,0.959916618885,1,277
114,001,1,recog,71,EDUCATION,HF,target,left,yellow,pleasantness,liberal,no,z,1,0.760012963205,3,280
