date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Apr_10,3,001,0,source,0,DOUBT,HF,target,right,yellow,pleasantness,liberal,no,None,-1,-1,-,-
2019_Apr_10,3,001,0,source,1,PAGANISM,LF,target,right,yellow,pleasantness,liberal,no,9,1,2.78592675852,-,-
2019_Apr_10,3,001,0,source,2,MENFOLK,LF,target,left,aqua,imageability,liberal,no,9,0,1.63971069133,-,-
2019_Apr_10,3,001,0,source,3,DEITIES,LF,target,right,yellow,pleasantness,conservative,no,9,1,1.47978256024,-,-
2019_Apr_10,3,001,0,source,4,FIVER,LF,target,right,yellow,pleasantness,liberal,no,9,1,0.986639508693,-,-
2019_Apr_10,3,001,0,source,5,WITHIN,HF,target,left,aqua,imageability,conservative,no,1,1,2.57275976045,-,-
2019_Apr_10,3,001,0,source,6,TENABLE,LF,target,right,yellow,pleasantness,conservative,no,9,1,1.73300683642,-,-
2019_Apr_10,3,001,0,source,7,AROUND,HF,target,right,yellow,pleasantness,conservative,no,1,0,1.87966026137,-,-
2019_Apr_10,3,001,0,source,8,VELVETY,LF,target,right,yellow,pleasantness,conservative,no,9,1,1.03970533892,-,-
2019_Apr_10,3,001,0,source,9,TOTAL,HF,target,right,yellow,pleasantness,conservative,no,1,0,2.1196189965,-,-
2019_Apr_10,3,001,0,source,10,SOMEONE,HF,target,right,yellow,pleasantness,conservative,no,2,0,2.23947628516,-,-
2019_Apr_10,3,001,0,source,11,RIVER,HF,target,left,aqua,imageability,conservative,no,2,1,1.65280429542,-,-
2019_Apr_10,3,001,0,source,12,ARSENALS,LF,target,right,yellow,pleasantness,liberal,yes,8,1,2.47957139673,-,-
2019_Apr_10,3,001,0,source,13,RAREFIED,LF,target,left,aqua,imageability,liberal,yes,8,0,1.55974350966,-,-
2019_Apr_10,3,001,0,source,14,WANTED,HF,target,left,aqua,imageability,conservative,yes,7,0,0.946428990404,-,-
2019_Apr_10,3,001,0,source,15,UNMADE,LF,target,left,aqua,imageability,liberal,no,2,1,1.35983178773,-,-
2019_Apr_10,3,001,0,source,16,IDLING,LF,target,left,aqua,imageability,conservative,no,1,1,1.70632508036,-,-
2019_Apr_10,3,001,0,source,17,LIARS,LF,target,left,aqua,imageability,liberal,no,8,0,2.42608690552,-,-
2019_Apr_10,3,001,0,source,18,ENERGY,HF,target,left,aqua,imageability,liberal,no,8,0,2.66596535452,-,-
2019_Apr_10,3,001,0,source,19,STRAIGHT,HF,target,left,aqua,imageability,liberal,no,2,1,1.73298997267,-,-
2019_Apr_10,3,001,0,source,20,EXACTLY,HF,target,left,aqua,imageability,conservative,no,2,1,2.43941733535,-,-
2019_Apr_10,3,001,0,source,21,GLASS,HF,target,left,aqua,imageability,conservative,no,9,0,1.79973120645,-,-
2019_Apr_10,3,001,0,source,22,WEDGES,LF,target,right,yellow,pleasantness,liberal,no,9,1,1.86633239776,-,-
2019_Apr_10,3,001,0,source,23,LEMURS,LF,target,right,yellow,pleasantness,liberal,no,9,1,1.7723540039,-,-
2019_Apr_10,3,001,0,source,24,LYNCH,LF,target,right,yellow,pleasantness,conservative,no,9,1,1.11999073227,-,-
2019_Apr_10,3,001,0,source,25,LEGALITY,LF,target,left,aqua,imageability,conservative,no,2,1,1.50613877255,-,-
2019_Apr_10,3,001,0,source,26,SPACE,HF,target,right,yellow,pleasantness,liberal,no,8,1,2.03930170866,-,-
2019_Apr_10,3,001,0,source,27,NEOLITHIC,LF,target,right,yellow,pleasantness,conservative,no,8,1,1.22716867859,-,-
2019_Apr_10,3,001,0,source,28,MYSELF,HF,target,right,yellow,pleasantness,liberal,no,2,0,1.50658822822,-,-
2019_Apr_10,3,001,0,source,29,PUPPETS,LF,target,left,aqua,imageability,conservative,no,9,0,1.63970262605,-,-
2019_Apr_10,3,001,0,source,30,HIGHER,HF,target,right,yellow,pleasantness,liberal,no,9,1,1.03976179583,-,-
2019_Apr_10,3,001,0,source,31,NEARLY,HF,target,right,yellow,pleasantness,liberal,no,8,1,1.79951381068,-,-
2019_Apr_10,3,001,0,source,32,CLEAR,HF,target,left,aqua,imageability,liberal,no,2,1,1.25325617067,-,-
2019_Apr_10,3,001,0,source,33,UPLIFT,LF,target,left,aqua,imageability,liberal,no,3,1,2.13286694059,-,-
2019_Apr_10,3,001,0,source,34,WESTERN,HF,target,right,yellow,pleasantness,conservative,yes,8,1,0.853384335187,-,-
2019_Apr_10,3,001,0,source,35,TIMES,HF,target,left,aqua,imageability,liberal,no,8,0,2.62572404155,-,-
2019_Apr_10,3,001,0,source,36,AVIDLY,LF,target,left,aqua,imageability,conservative,no,3,1,2.37274465639,-,-
2019_Apr_10,3,001,0,source,37,SHUNNED,LF,target,left,aqua,imageability,liberal,no,7,0,1.87964999648,-,-
2019_Apr_10,3,001,0,source,38,BECAME,HF,target,left,aqua,imageability,liberal,no,3,1,1.7331267157,-,-
