date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Oct_21,19,001,0,source,0,MYSELF,HF,target,left,aqua,imageability,conservative,no,1,1,4.28341247135,-,-
2019_Oct_21,19,001,0,source,1,SUMMER,HF,target,right,yellow,pleasantness,liberal,yes,1,0,1.66679510097,-,-
2019_Oct_21,19,001,0,source,2,FINAL,HF,target,right,yellow,pleasantness,conservative,no,1,0,2.86684136665,-,-
2019_Oct_21,19,001,0,source,3,BIDDER,LF,target,left,aqua,imageability,conservative,no,1,1,0.883525605963,-,-
2019_Oct_21,19,001,0,source,4,URBANE,LF,target,right,yellow,pleasantness,liberal,no,9,1,1.91685999023,-,-
2019_Oct_21,19,001,0,source,5,ROOFED,LF,target,right,yellow,pleasantness,liberal,no,9,1,0.750246725842,-,-
2019_Oct_21,19,001,0,source,6,DAWDLING,LF,target,left,aqua,imageability,conservative,no,1,1,1.10020661914,-,-
2019_Oct_21,19,001,0,source,7,ENOUGH,HF,target,left,aqua,imageability,liberal,no,2,1,1.81680477937,-,-
2019_Oct_21,19,001,0,source,8,NARRATOR,LF,target,right,yellow,pleasantness,conservative,no,9,1,3.91680353291,-,-
2019_Oct_21,19,001,0,source,9,SOAPY,LF,target,right,yellow,pleasantness,conservative,yes,8,1,0.933566959121,-,-
2019_Oct_21,19,001,0,source,10,DUSTER,LF,target,right,yellow,pleasantness,liberal,no,8,1,1.31679818046,-,-
2019_Oct_21,19,001,0,source,11,LAXATIVE,LF,target,left,aqua,imageability,liberal,no,1,1,0.866903323064,-,-
2019_Oct_21,19,001,0,source,12,POINT,HF,target,right,yellow,pleasantness,liberal,no,8,1,2.48344810545,-,-
2019_Oct_21,19,001,0,source,13,DUBIOUSLY,LF,target,left,aqua,imageability,conservative,no,8,0,3.55005931685,-,-
2019_Oct_21,19,001,0,source,14,APART,HF,target,left,aqua,imageability,conservative,no,9,0,1.1668398269,-,-
2019_Oct_21,19,001,0,source,15,WRONG,HF,target,right,yellow,pleasantness,conservative,no,1,0,1.76677809045,-,-
