date,subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
2019_Oct_18,124,001,0,source,0,PUBLIC,HF,target,right,aqua,pleasantness,liberal,no,9,1,6.87080841023,-,-
2019_Oct_18,124,001,0,source,1,OFTEN,HF,target,left,yellow,imageability,liberal,no,None,-1,-1,-,-
2019_Oct_18,124,001,0,source,2,LEARN,HF,target,left,yellow,imageability,liberal,no,1,1,3.31794309102,-,-
2019_Oct_18,124,001,0,source,3,SORRY,HF,target,left,yellow,imageability,conservative,no,2,1,1.96508811009,-,-
2019_Oct_18,124,001,0,source,4,ROADWAY,LF,target,right,aqua,pleasantness,conservative,no,9,1,1.9886216494,-,-
2019_Oct_18,124,001,0,source,5,RINSING,LF,target,right,aqua,pleasantness,conservative,no,9,1,1.16499726512,-,-
2019_Oct_18,124,001,0,source,6,EQUALLED,LF,target,right,aqua,pleasantness,conservative,no,9,1,0.929734459938,-,-
2019_Oct_18,124,001,0,source,7,LEECH,LF,target,left,yellow,imageability,liberal,no,2,1,1.88272127239,-,-
2019_Oct_18,124,001,0,source,8,BOMBARDED,LF,target,left,yellow,imageability,conservative,no,2,1,1.58859400731,-,-
2019_Oct_18,124,001,0,source,9,AFRAID,HF,target,left,yellow,imageability,conservative,no,1,1,1.85919066592,-,-
2019_Oct_18,124,001,0,source,10,TIERS,LF,target,right,aqua,pleasantness,liberal,no,8,1,1.57672257164,-,-
2019_Oct_18,124,001,0,source,11,RUGGER,LF,target,right,aqua,pleasantness,liberal,yes,8,1,1.48264963757,-,-
2019_Oct_18,124,001,0,source,12,POWER,HF,target,left,yellow,imageability,conservative,no,2,1,4.94161359434,-,-
2019_Oct_18,124,001,0,source,13,REJOICED,LF,target,left,yellow,imageability,liberal,no,2,1,1.36498120778,-,-
2019_Oct_18,124,001,0,source,14,WETTER,LF,target,left,yellow,imageability,liberal,no,2,1,1.11810689058,-,-
2019_Oct_18,124,001,0,source,15,ABOVE,HF,target,left,yellow,imageability,liberal,no,1,1,2.25923883795,-,-
2019_Oct_18,124,001,0,source,16,DOUBT,HF,target,right,aqua,pleasantness,liberal,no,9,1,2.38834537512,-,-
2019_Oct_18,124,001,0,source,17,NUTSHELL,LF,target,right,aqua,pleasantness,liberal,no,9,1,1.00035304158,-,-
2019_Oct_18,124,001,0,source,18,ALMOST,HF,target,left,yellow,imageability,liberal,no,1,1,1.63558813135,-,-
2019_Oct_18,124,001,0,source,19,IMPORTANT,HF,target,left,yellow,imageability,liberal,no,2,1,1.69430264939,-,-
2019_Oct_18,124,001,0,source,20,GLUTINOUS,LF,target,left,yellow,imageability,conservative,no,3,1,3.91812661398,-,-
2019_Oct_18,124,001,0,source,21,CLEAR,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.80014216981,-,-
2019_Oct_18,124,001,0,source,22,GAPED,LF,target,right,aqua,pleasantness,conservative,yes,3,0,2.27092110492,-,-
2019_Oct_18,124,001,0,source,23,WINDOW,HF,target,right,aqua,pleasantness,conservative,no,7,1,2.8944610965,-,-
2019_Oct_18,124,001,0,source,24,AEGIS,LF,target,right,aqua,pleasantness,conservative,no,9,1,2.14134677849,-,-
2019_Oct_18,124,001,0,source,25,GESTURING,LF,target,left,yellow,imageability,conservative,no,1,1,2.37697252361,-,-
2019_Oct_18,124,001,0,source,26,CAPITAL,HF,target,right,aqua,pleasantness,conservative,no,9,1,1.25925203576,-,-
2019_Oct_18,124,001,0,source,27,TYCOONS,LF,target,right,aqua,pleasantness,liberal,no,9,1,2.07088547082,-,-
2019_Oct_18,124,001,0,source,28,HUMAN,HF,target,right,aqua,pleasantness,conservative,yes,3,0,1.34145903325,-,-
2019_Oct_18,124,001,0,source,29,HELICAL,LF,target,left,yellow,imageability,liberal,no,2,1,1.84712786191,-,-
2019_Oct_18,124,001,0,source,30,TYPHOID,LF,target,left,yellow,imageability,conservative,no,2,1,3.03563007108,-,-
2019_Oct_18,124,001,0,source,31,EBONY,LF,target,right,aqua,pleasantness,liberal,no,9,1,1.38852611188,-,-
2019_Oct_18,124,001,0,source,32,IDIOCY,LF,target,right,aqua,pleasantness,liberal,yes,3,0,1.27092257135,-,-
2019_Oct_18,124,001,0,source,33,USHERS,LF,target,left,yellow,imageability,conservative,no,2,1,4.48273285714,-,-
2019_Oct_18,124,001,0,source,34,MEETING,HF,target,left,yellow,imageability,liberal,no,2,1,1.17675175348,-,-
2019_Oct_18,124,001,0,source,35,DRINK,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.28246406161,-,-
2019_Oct_18,124,001,0,source,36,AVUNCULAR,LF,target,right,aqua,pleasantness,conservative,no,3,0,1.89422793508,-,-
2019_Oct_18,124,001,0,source,37,ARRIVED,HF,target,left,yellow,imageability,conservative,no,2,1,2.0471689951,-,-
2019_Oct_18,124,001,0,source,38,SERIOUS,HF,target,right,aqua,pleasantness,conservative,no,9,1,1.80028991203,-,-
2019_Oct_18,124,001,0,source,39,SIDED,LF,target,left,yellow,imageability,liberal,no,2,1,2.35338216037,-,-
2019_Oct_18,124,001,0,source,40,FATHER,HF,target,left,yellow,imageability,conservative,no,1,1,1.71801215959,-,-
2019_Oct_18,124,001,0,source,41,APART,HF,target,right,aqua,pleasantness,liberal,no,9,1,1.9531363877,-,-
2019_Oct_18,124,001,0,source,42,TORMENTS,LF,target,left,yellow,imageability,liberal,no,7,0,3.47099743229,-,-
